365.4694,0.0,475.4519,566.0,262.3868,566.0,382.4458,0.0,57.5306,566.0,342.0168,25.9193,147.6917,165.3514,221.0357,366.9859,36.4187,566.0,0.0,544.8057,566.0,334.2003,566.0,140.1979,499.7569,465.8272,112.8138,422.16,147.7632,264.137,0.0,416.273,83227.8902,97572.9945,93978.3377,96524.2288,98462.9296,91984.1156,98356.1117,76431.5397,98024.3032,86250.3952,82694.8749,81080.4852,73354.1382,79276.4737,73922.7946,85798.504,1396940.117
462.6241,219.3227,357.4038,231.5748,0.0,566.0,484.5637,101.0653,9.6245,566.0,175.8029,157.6693,76.3353,161.5123,244.5539,566.0,173.5412,487.1077,180.2672,368.0931,540.7083,428.0015,390.2923,451.6914,315.5272,0.0,215.5128,356.5354,153.946,285.6458,184.0202,365.8714,81798.1325,96773.0015,81700.2357,95374.5294,97494.1027,96480.512,87303.3483,91699.1795,81897.3852,96600.3408,80855.8138,81913.5801,64160.3111,73685.3327,87581.5817,84485.7065,1379803.094
269.4714,0.0,238.1156,566.0,203.8912,540.3996,319.5991,133.3252,518.3516,381.7112,0.0,0.0,251.9646,417.8442,399.5011,537.837,0.0,1.5911,208.5532,80.8726,566.0,306.9451,444.1755,423.6502,566.0,54.3964,566.0,433.2566,361.8128,264.634,389.4681,364.2262,71190.2466,71505.8222,72844.9537,98165.7594,97462.3068,84222.1179,92878.7621,89141.5619,96568.0306,82302.1084,98007.3964,88441.0156,81848.7627,78791.8154,91152.5297,96902.6485,1391425.838
353.0631,245.3583,352.9303,331.1942,0.0,566.0,212.1508,0.0,428.598,510.2288,326.2936,509.8055,478.3766,188.8454,349.2366,269.1079,183.4495,204.5912,0.0,566.0,566.0,378.6927,293.151,0.0,468.4179,282.0545,287.1746,124.8098,240.6774,52.7918,233.3641,351.5781,67922.9196,68225.6713,73299.1825,96576.2917,98030.1963,96670.3703,76185.7858,69967.8029,96910.2783,86308.8034,90625.9513,93361.0197,76249.7664,59112.0165,81368.0738,85891.6982,1316705.828
261.556,213.1272,197.1212,308.5458,296.6848,277.8578,548.5394,198.1324,390.8972,566.0,395.4237,136.5941,207.4039,431.4773,518.7592,566.0,215.3925,95.7764,144.6319,272.4352,393.7887,67.2495,233.9366,566.0,470.0878,174.9168,215.8975,369.7979,266.9832,120.7243,352.5001,432.9145,71843.9141,59657.5772,62674.7543,82900.9123,88075.3326,67961.9659,95186.9133,97191.4554,97809.2683,90348.1949,83583.0755,90526.2094,82452.5982,73502.9738,85310.4303,96657.2621,1325682.838
309.0252,0.0,218.6909,433.3864,16.4407,566.0,566.0,33.9961,281.4185,566.0,147.0717,217.1601,285.7659,211.927,380.9925,513.9394,0.0,133.0833,89.7771,258.0294,350.0074,566.0,330.4668,302.5056,408.7311,0.0,58.6957,541.6237,468.1245,0.0,25.7256,364.9409,72812.3116,73972.1511,78146.5817,77028.2186,89541.2815,96376.2275,98106.7723,77749.4628,81119.2633,96203.3288,71945.2459,97329.3872,97878.735,72326.405,84428.4036,93284.0457,1358247.822
96.7698,412.7751,467.013,346.5884,0.0,281.4886,476.9521,177.3413,531.2833,475.6517,0.0,115.4072,419.225,303.5091,412.8829,323.2018,0.0,103.4198,319.991,275.5342,505.0303,201.8174,247.6956,440.6996,353.9554,0.0,145.8356,435.9904,422.4187,139.6746,170.8827,344.6055,67214.2127,71501.2526,85300.8583,76868.7322,97072.073,67550.0093,79627.3857,97719.4318,96662.9044,96667.5666,81122.8058,89670.1523,96569.4929,62153.5763,73789.1257,91193.3067,1330682.887
244.6947,107.0413,485.6056,381.9998,0.0,344.635,424.7408,32.6672,0.0,514.1115,125.847,227.0373,240.4033,290.3573,187.68,430.9897,227.8211,204.9085,51.7798,396.3377,264.3847,477.4287,91.1336,452.6637,523.5676,293.2406,0.0,494.178,121.9865,202.0252,0.0,566.0,81535.7564,78030.1951,96568.9884,89526.8931,81980.4157,86646.4232,91595.8893,96422.719,97927.9191,97057.5563,63433.4439,97153.1726,68614.3065,82265.9336,66846.5503,96422.8862,1372029.049
354.3143,110.9697,512.7657,291.9614,153.7539,202.3875,566.0,0.0,97.062,467.3153,0.0,243.3671,405.5528,211.8938,418.3754,492.6397,59.9493,152.3915,251.946,434.7668,548.8719,226.6233,42.3421,293.6329,451.0206,112.2838,348.4646,192.5578,267.0188,79.0396,58.8964,566.0,74033.5552,75270.4041,96824.6404,91504.4798,97297.7217,87121.6795,97351.7685,70370.6106,87647.9372,88354.5379,82585.1409,84620.8751,95524.403,75939.2675,80142.7949,96493.8921,1381083.708
353.0761,0.0,363.311,237.3617,26.2319,355.6663,561.4976,147.4694,57.5975,459.4983,303.6023,102.4064,434.6233,274.1831,172.0103,321.4782,108.6793,166.4814,246.7507,370.2279,302.4192,425.0281,0.0,65.0187,566.0,133.3826,495.3656,307.1181,361.134,82.9553,0.0,296.2541,82149.7319,70894.0628,86959.5634,81021.4043,87579.6864,98929.0413,97381.0998,70229.9159,96773.4126,97532.6518,96537.3383,84589.2518,97295.9845,67755.7381,62537.5159,80380.4065,1358546.805
417.8423,0.0,429.3099,285.4785,0.0,322.8329,566.0,120.4187,0.0,520.8114,0.0,175.9211,243.7643,238.127,461.6056,253.3839,108.4481,31.5592,342.3792,474.0833,336.3726,401.2435,192.1861,470.2773,566.0,160.0148,404.6793,510.2908,564.5726,188.3413,135.1919,285.9626,70888.8304,71313.9396,97006.7504,98221.8155,68497.9046,97966.2127,97185.4164,78464.8889,97170.9264,82499.7014,80411.0987,87117.0641,96532.9637,75127.1899,78664.5196,79676.0712,1356745.294
255.0073,150.4814,265.9718,164.1462,129.6724,566.0,331.2334,11.9807,189.8413,385.2661,302.5313,137.6268,371.8838,355.6307,488.8761,259.9235,90.7465,461.4061,199.5603,566.0,397.8194,555.1885,177.7873,369.6565,306.6701,132.1613,435.7196,336.084,465.4308,239.7452,137.492,296.4385,63242.6837,90682.475,72970.7477,96862.1493,77925.9983,96474.7256,81533.1578,81091.7639,85392.7017,93537.1323,83399.5916,73717.4216,92727.0404,89558.0881,96685.2038,79583.2314,1355384.112
566.0,79.9268,466.4529,190.397,0.0,566.0,454.0031,43.6797,69.904,424.5667,0.0,230.157,471.5769,380.2417,235.0233,339.6736,124.1042,346.779,318.3135,566.0,366.8641,479.254,23.2225,300.4059,550.3154,130.8249,427.2841,433.9665,446.1831,184.7413,0.0,279.8665,97057.0466,82980.4624,82856.3246,97182.7783,76072.6202,96594.2823,86188.8253,73562.8945,95791.0594,89555.1514,84442.1024,98882.6397,88400.2491,80018.5398,71843.7462,81382.5083,1382811.231
542.6964,100.755,401.2824,290.9263,152.4138,441.9179,566.0,0.0,59.3696,516.4896,332.7124,205.0152,491.5465,272.2433,472.9463,239.4741,32.0611,263.4087,102.5622,292.5493,419.9711,364.7476,97.7706,373.3738,454.3513,221.9988,397.7772,566.0,489.0699,76.6448,157.5739,0.0,84389.3888,79592.7078,76464.2469,77041.1937,90018.7407,86520.65,98351.0762,78532.0801,92787.4441,97907.5287,92696.7127,96719.886,96383.9257,78555.0304,86056.5428,64174.818,1376191.973
566.0,136.6491,321.1784,107.6367,282.792,566.0,566.0,0.0,245.8736,225.0672,61.3459,0.0,490.4872,475.912,488.1574,107.027,143.7869,257.5849,257.8789,468.7042,445.2954,258.6875,0.0,202.4768,529.4039,89.3667,245.3142,342.5405,546.9113,183.6209,106.8059,167.8321,91605.5012,83376.0074,91512.2872,92080.3555,93761.5515,96726.2593,93489.6433,65846.9255,97172.6716,82141.2094,75373.6555,83654.7404,96450.1193,88840.1264,72110.3158,73104.9032,1377246.273
546.8861,286.3077,451.559,200.7901,250.5151,512.2946,298.0726,226.85,4.1168,321.2397,276.6741,150.5782,380.6882,339.9615,385.4481,125.0739,42.4554,267.8234,157.6623,473.7167,433.1465,448.8578,109.0926,349.5963,222.4381,61.8382,389.3392,441.0622,439.6435,368.7716,228.1495,70.3981,97064.8483,74600.8855,95449.4856,99391.6301,100955.0078,96500.9404,74407.1174,64818.2258,73443.0518,72927.7223,85670.2563,82883.992,97102.7673,81678.4054,90074.957,64812.0277,1351781.321
566.0,0.0,368.4105,122.193,0.0,429.355,566.0,221.0133,151.2213,363.5125,76.73,93.2829,469.5559,566.0,297.292,135.5398,73.0499,275.2614,140.3073,559.3929,566.0,378.9943,4.3023,403.4255,150.4903,0.0,148.6119,369.5768,543.0098,177.7658,0.0,72.4142,90083.8401,78086.5525,91768.9835,97497.2023,97673.9561,89450.3497,83923.9348,94570.9819,86611.9353,84160.1231,79462.2715,90046.1118,96389.4101,97609.841,75481.5667,75140.5539,1407957.614
475.0531,220.6905,420.2624,48.6259,302.7501,506.0797,517.8438,61.4328,138.6034,393.561,57.7091,0.0,393.8948,433.5372,339.3679,142.9098,198.3873,173.4472,35.6105,317.3533,413.745,357.7929,20.6191,368.4631,514.3675,142.391,228.8578,566.0,452.3294,282.0389,0.0,175.8336,90972.2742,81998.0045,86480.133,75067.6982,88164.312,96870.0853,97471.4921,89760.8293,97252.0173,73243.9653,80962.3017,97695.1329,96664.8481,86907.7246,67307.595,83533.1374,1390351.551
290.7036,0.0,492.2427,0.0,275.4015,404.3363,496.125,112.7907,40.3759,305.7386,35.3183,135.2585,504.5808,127.9157,368.6848,234.1665,105.614,179.1616,50.7266,566.0,430.1584,222.7097,0.0,403.3963,420.9477,186.8576,219.6883,566.0,273.4358,71.5062,129.3318,0.0,67756.7401,69786.8625,95703.2098,98395.7148,96906.1712,88233.5786,83420.1007,92181.5012,89986.2197,88001.513,82687.34,96741.0961,96752.0424,81961.4224,81152.2844,70100.6886,1379766.485
213.7783,167.5106,313.0924,0.0,210.8964,377.1658,459.8586,212.3514,188.1934,382.8147,235.6059,206.2835,400.0709,282.1851,566.0,99.3387,222.9144,117.2131,273.9885,356.5469,397.6929,480.6081,70.8321,336.7995,459.9125,121.6947,175.8609,549.6089,566.0,14.6567,0.0,0.0,72992.8983,64613.3484,89354.549,86181.7829,80963.9203,84395.9226,98439.4801,73332.2072,82011.03,100059.3997,74988.0562,98179.6408,96455.9893,84915.65,98565.3799,64635.8496,1350085.104
391.9334,84.9837,449.4858,0.0,164.236,507.7224,541.713,98.4665,200.5532,462.9868,74.1671,48.9146,435.342,281.8415,343.1237,189.1844,218.7024,163.7923,315.0001,562.0854,302.7635,393.9577,0.0,226.3469,405.9816,179.384,103.3654,420.8367,489.159,113.997,117.1767,0.0,79650.771,68590.9918,84708.7833,97060.6286,83322.6705,97507.9583,97049.0441,78316.2878,96309.5814,91312.6009,64900.4702,99612.2708,96516.6368,68432.6458,68072.1749,68477.8826,1339841.399
319.889,128.9438,432.9606,101.0137,177.8483,478.0689,538.7207,89.6968,40.2327,552.7616,36.4719,46.4054,305.3019,467.803,566.0,168.1998,100.618,222.3918,296.4201,477.1425,525.7397,483.2245,38.3848,407.8478,356.4524,203.3951,161.7115,499.113,440.4961,68.5854,111.0073,127.6734,84724.9465,86024.8252,90972.3745,87975.4642,97116.8542,96473.4393,81712.8529,77465.8446,67412.2696,96721.0714,73441.0593,96325.9251,95766.1099,81696.5067,92514.675,85221.1805,1391565.399
320.8121,92.2226,288.0776,0.0,199.6099,507.0045,566.0,9.4382,133.8444,493.0016,0.0,0.0,408.2182,374.6488,566.0,174.0532,154.3591,202.563,282.8747,546.1124,476.0223,379.8703,110.2014,415.952,359.5851,178.0682,302.3838,493.9184,439.5733,204.6093,0.0,126.7192,76474.3059,82605.322,87041.9159,97309.7855,97396.4574,96604.1716,98066.4638,88053.845,89271.5763,94658.8818,77808.9925,83391.3918,96855.5498,89428.8244,91139.7455,79437.9428,1425545.172
401.2685,101.3256,547.462,108.5349,155.2151,529.7358,544.9766,51.2108,231.768,422.1805,0.0,31.9454,434.4472,390.9404,563.3517,158.627,284.4526,184.1045,250.3394,486.9854,520.8199,417.2906,158.7461,425.8256,497.9824,33.6964,304.1618,566.0,409.1607,160.71,25.3786,91.6421,82073.6953,87564.7817,97331.9634,81811.1966,99725.3973,96560.2178,87823.0116,74279.3815,96961.3886,82814.2144,70604.9522,97137.5538,94061.9226,77558.3168,95691.0467,83365.5459,1405364.586
201.1659,105.4296,386.2643,66.5937,336.9288,566.0,566.0,0.0,270.3315,468.8898,19.3706,70.3203,338.2024,283.6372,566.0,93.3964,176.4341,202.1837,360.715,497.6466,473.1051,325.2286,133.891,522.1865,345.2633,170.8032,191.469,560.4053,407.8206,214.1854,82.1561,130.0994,67740.7291,80450.7582,101642.6,85014.3729,96643.9821,96666.7658,95920.9864,85277.0277,76043.8475,91433.0742,81284.362,97140.5757,86620.476,78531.4039,82793.3445,64067.0412,1367271.347
313.0064,197.5094,271.7386,0.0,225.7999,440.1632,432.9576,106.4317,46.3414,459.2239,15.8139,0.0,553.3997,385.4657,566.0,144.532,206.8568,140.1333,287.1772,523.7358,436.6948,446.3816,40.1523,504.0949,259.6027,303.6653,317.2619,465.3551,318.235,126.4382,57.7709,61.9301,81948.8731,72776.479,92992.5627,99723.3722,98494.8347,96591.0942,90179.4092,96695.7752,87280.9166,91531.0026,83154.0754,78215.4362,96940.5631,82294.5788,97656.2886,67337.1573,1413812.419
315.8853,157.7215,330.5189,0.0,134.9273,566.0,428.6615,242.6239,142.5448,515.92,0.0,1.4916,530.7271,250.824,566.0,241.8503,133.7465,120.3678,369.1567,566.0,365.9803,418.18,65.9833,411.672,248.0835,142.0564,400.5769,487.8897,295.4267,53.1588,103.4243,109.2719,87154.018,83630.7272,97837.0576,97080.7571,91370.3299,96488.0617,74900.8086,99481.1402,80494.6102,92432.3833,87887.916,87190.7505,86950.1726,69015.0521,100265.6588,77558.0993,1409737.543
239.0315,94.6888,454.4869,36.3902,148.5779,536.943,520.5342,192.6638,197.9266,325.7901,8.1648,0.0,363.8021,262.4072,566.0,183.5633,215.3951,193.7417,381.8419,542.3617,446.7197,373.4866,88.3508,412.7929,304.6798,91.0095,154.4248,480.6001,283.4033,139.8639,0.0,152.5387,84763.6876,78233.4965,96594.6226,96943.3641,99040.5857,96263.8662,96052.6064,99012.1657,92696.3461,86265.9934,74796.6379,84727.2051,82378.5383,77633.2789,98684.0267,69246.1741,1413332.595
384.4448,103.1239,427.3273,0.0,225.7124,500.4142,437.2994,139.6929,83.2884,316.2126,0.0,47.7284,280.7011,407.1698,566.0,93.4686,154.0466,149.2568,324.5312,539.3689,372.8638,354.0008,12.5235,400.6641,353.9672,69.2578,290.0629,465.7994,227.8078,59.3932,0.0,200.2447,83596.523,73137.8349,85414.9989,97020.5814,97768.6994,96468.5828,97025.8491,99718.7376,84569.4174,77324.8855,73388.9007,99441.5295,88203.2173,93140.7395,96922.394,85065.8164,1428208.707
473.4259,81.615,485.2271,21.684,283.328,566.0,364.2611,179.4153,167.6197,391.496,0.0,41.7872,375.2259,389.2513,547.6196,235.1097,65.2935,232.8267,351.0363,566.0,424.628,434.9621,0.0,499.7753,339.399,218.4809,237.9393,489.3494,270.7004,102.602,0.0,124.0268,94804.6317,79684.491,86472.0617,96441.8674,97108.2973,96258.4987,72059.7562,96513.1458,85009.7053,75771.5346,77393.0443,93952.6878,84189.2229,84964.8802,97479.6727,78179.7099,1396283.207
486.3387,113.7676,474.6738,15.3109,287.1313,427.2426,461.3325,147.1937,20.2463,237.385,70.007,0.0,430.575,401.8201,566.0,140.5206,248.0643,109.8823,323.1789,515.2053,435.446,532.8486,44.6741,486.7448,356.7348,10.0358,191.8093,432.9872,146.3274,0.0,31.9193,66.5738,89172.6044,89026.8992,96904.6688,99381.9186,89591.8193,96440.6172,96859.3175,97752.7083,84022.3422,81936.1734,84537.1096,81554.8409,81254.2152,70996.9375,97106.5832,81077.3428,1417616.098
566.0,31.1046,444.028,106.6681,371.1314,514.9661,511.3362,156.8225,0.0,250.7006,149.4463,32.2433,399.9138,415.8012,479.8638,222.461,228.27,215.2872,423.1179,546.9186,306.3492,499.2243,0.0,486.5685,354.2902,60.3056,319.6289,529.4273,237.5497,127.1836,46.2206,287.9853,97089.8983,77459.5326,85848.4752,96764.4363,81244.0425,96505.0899,91121.2102,99655.3597,78907.8773,72775.22,96192.5348,88677.0797,86507.1907,84658.3409,91225.5621,91198.5631,1415830.413
