441.1397,505.972,264.0548,58.6973,5.3679,565.6854,515.6628,365.4379,166.449,189.7841,461.5223,556.2275,276.3294,84.8943,332.3409,130.4775,445.1712,124.8831,41.2167,44.8129,71.4242,170.0451,61.1863,475.4075,115.5771,49.177,191.4875,391.8537,388.1246,447.2852,18.7971,250.9077,98612.8867,85896.1296,78253.1669,70170.7005,73674.3846,98574.4402,82920.3838,99556.1074,82085.4509,77563.3915,93965.76,97393.6327,82951.7319,98491.0585,72847.3937,81618.2794,1374574.898,0.8718658327499036,58938176.3777662
465.4788,243.4757,162.0742,431.4868,532.178,132.4736,368.9713,149.5054,33.9314,491.9981,82.6747,271.2548,358.9985,394.8664,118.4727,304.6293,123.2918,463.4317,565.6854,517.7097,502.2343,445.2991,565.6854,24.8419,394.6227,269.0741,411.6029,103.1848,59.4348,332.2972,498.5847,156.2233,92632.8603,85438.2513,98369.3912,98752.7686,97255.9803,76903.0556,99830.389,66401.1883,61060.2075,96635.0824,63287.1175,70853.4247,80479.2211,87775.6585,85685.7941,79160.6706,1340521.061,1.9118080288430919,18368319.111784473
467.9544,312.3689,146.0175,320.6233,143.2874,416.8131,39.9021,401.064,84.5127,291.692,482.0991,472.7618,1.015,46.986,267.6132,530.9769,81.7394,317.9259,48.2592,51.3462,100.5857,90.9125,77.9696,492.4612,244.6423,141.3278,0.0026,538.4895,480.1594,157.934,54.6949,20.4729,99028.8951,85163.8267,71144.1706,86264.8755,82799.2125,90903.6278,68888.9954,84935.7991,88182.9379,95257.4464,80394.0971,97157.3606,98979.1992,80702.8801,72829.8048,99405.3857,1382038.515,1.4980825507978466,21344020.624031983
552.6348,118.4837,83.2322,206.884,529.4462,43.5138,510.9892,97.9624,17.6697,424.8731,197.5857,232.4641,449.3225,315.5084,474.1139,126.4643,67.3613,334.3619,510.3462,449.0747,495.2851,472.399,380.4515,41.343,559.7251,487.6673,533.2561,146.8543,147.2019,20.3169,521.1948,552.8217,97890.4446,77943.0626,81584.1557,92325.9083,98747.9239,72151.9548,91351.6551,74743.9422,99994.8521,78574.6366,98737.2403,83162.1057,93843.896,81164.3112,97410.6396,97648.6938,1417275.423,4.664226347892358,5449895.957500092
378.1135,104.8829,35.7713,513.826,259.4719,450.5084,2.8377,499.9902,438.3405,41.1927,182.222,565.6854,152.2047,429.249,1.7865,493.477,36.2131,456.8926,150.869,11.101,16.359,17.5728,544.6579,438.2392,205.8705,17.2142,31.2215,60.8212,481.128,497.3211,57.6298,181.0467,81664.2679,82297.6268,90023.8285,85899.2431,76366.0354,79377.3732,98079.9324,97972.1686,94873.591,85401.4644,82583.2901,97960.0157,97821.8655,98665.8904,78934.4538,98989.406,1426910.453,3.605101464537103,1418605.3523678272
343.0828,162.8241,207.9425,9.0114,233.5835,471.9428,461.7837,122.136,159.2109,482.8098,565.6854,222.9292,536.0048,94.7086,516.1946,425.6316,57.7872,125.6192,37.4411,565.6854,454.9614,352.341,25.4112,79.4099,473.7233,402.326,515.4237,548.9668,58.5935,138.6624,532.0516,282.0646,90536.562,79289.3077,76357.4735,99048.4396,93274.1536,74530.3221,87407.1084,69552.8283,85218.4619,81562.0141,98431.1049,98291.4316,98152.7795,78263.6926,93247.7514,72718.9196,1375882.351,2.1070762736776913,11616114.73866205
456.2199,49.687,94.8054,122.1485,346.7206,556.2296,348.6467,235.2731,161.503,369.6727,452.5483,336.0662,422.8677,207.8457,403.0575,538.7687,0.0,238.7562,150.5782,452.5483,341.8243,239.2039,138.5483,192.547,360.5862,289.1889,402.2866,435.8297,171.7306,251.7995,418.9145,168.9275,87559.5286,75096.3145,66483.2297,98195.4128,76119.1149,97677.4763,72577.3753,72035.8702,92717.3229,81149.8328,98904.179,96886.6955,88099.948,74377.2029,93636.8612,85784.3064,1357300.671,9.18187636239104,2149067.594909365
565.6854,111.9524,0.0,291.8541,516.4262,474.9361,178.941,404.9787,72.0407,199.9671,282.8427,505.7719,253.1621,377.5513,233.3519,430.7765,44.0052,408.4619,48.5088,282.8427,172.1187,69.4983,308.2539,362.2527,468.8214,119.4833,232.581,266.124,341.4362,289.9834,249.2089,0.0,98872.9542,100213.1974,65163.7532,84725.2867,94835.8337,87596.6643,86220.1839,97363.7106,99187.374,64000.5342,69757.3209,97262.5218,96984.9204,86290.3244,65724.0284,73626.3171,1367824.925,5.052909941609917,0.0
111.2549,73.8711,358.7661,123.3855,9.0935,423.0012,22.2233,527.4008,406.9635,493.6313,27.2641,0.0,8.7858,66.4277,97.2884,549.6182,79.1248,500.9831,447.4943,163.4282,60.6188,171.8918,310.3821,125.3633,39.8064,484.5349,0.0,229.2554,511.0566,265.1638,312.1156,563.0238,79879.9463,98380.4933,86479.3472,88218.4478,67027.7678,97350.5338,83889.1447,97700.9316,83163.4746,85896.6689,66660.3177,63314.3416,92601.4142,78331.4607,91821.5024,97090.4948,1357806.288,1.5060679818485447,2948527.0295178415
392.0231,432.4887,129.7212,496.8316,558.1921,325.4944,410.007,73.8724,21.7317,72.0615,495.0156,514.4105,337.3725,521.3325,52.0065,168.061,152.6585,113.2947,93.6881,17.8555,287.4936,125.9394,286.9326,562.6507,435.2327,74.2337,529.1675,80.9123,182.0328,458.3917,8.7442,53.9854,84011.4062,92953.8624,80876.3861,83472.6504,98492.6512,60237.0287,86270.6015,97519.2223,88361.6278,71597.701,97215.5609,94255.8092,76638.1168,97245.695,59213.763,69836.127,1338198.21,0.9064354724032432,21993653.61319026
505.1602,319.3516,16.5841,383.8021,500.4205,438.6315,296.8699,187.0095,68.4318,185.1986,381.8785,401.7856,224.2354,408.1955,165.1436,234.7818,39.5214,226.4318,47.9996,130.9926,174.3565,12.8023,400.0696,449.5136,401.3062,74.2337,416.0304,194.0494,295.1699,345.2546,121.8812,167.1225,97540.25,85735.5239,63890.9163,76240.3666,97812.7221,81681.7876,89874.2508,100513.0255,90011.6014,61141.9495,97274.5991,97242.7528,79575.1221,97574.7991,64016.8148,72487.9899,1352614.472,1.5818308047248524,2675408.6737787034
98.7035,51.6464,192.4252,0.0,36.4854,387.5899,110.0894,348.3523,553.9696,539.6924,172.9487,520.2022,51.5745,106.7944,13.0534,513.8612,170.4238,558.6644,380.4076,77.0304,29.2264,474.6247,340.112,69.0691,256.7806,389.8235,1.0428,56.9346,482.4822,42.5609,222.3095,113.1143,84904.1021,97836.6705,93140.8211,75901.6822,69919.3579,97548.8065,85405.3308,83244.0818,97343.2507,97338.526,82821.9266,87123.7573,90316.5788,89016.4831,78945.7624,91073.9776,1401881.115,1.911139945646939,980922.1786649085
563.2466,313.3463,95.6792,550.5876,483.0416,531.4678,470.1367,544.0606,56.0884,179.2192,386.2683,61.0232,391.0448,452.2621,515.6335,259.2657,104.298,246.8976,52.9136,464.6384,562.3139,159.4031,484.5575,551.8894,356.3886,37.8868,450.7545,276.79,247.5024,329.4448,62.71,0.0,99404.6057,65016.2457,71588.3677,93218.699,92202.8464,99359.8991,75856.8089,97395.7056,93419.3466,73070.7678,72212.1044,81918.6698,73785.0981,81292.631,76349.4972,73196.0355,1319287.329,1.7975211393990573,16886540.468185972
506.6781,256.7777,39.1106,494.019,426.473,530.6331,413.5681,487.492,112.657,122.6507,329.6997,117.5918,334.4763,395.6936,459.065,315.8343,47.7295,303.4662,93.849,408.0698,505.7454,102.8345,427.989,495.3209,412.9571,94.4553,394.1859,220.2215,304.071,272.8763,27.3051,56.5685,83846.8748,65701.2509,63652.9709,93268.2517,92280.6926,99158.4238,75748.6814,97374.1615,97089.0605,67073.9595,72018.6705,71576.8227,68783.4306,82097.6941,75009.7076,86580.7015,1291261.355,1.973216903285539,5088431.311446144
225.3624,271.5122,104.1987,155.2053,147.0153,132.2942,58.1667,206.6534,392.4437,516.0332,155.7155,253.7467,23.3088,108.9006,35.1176,5.7775,550.5907,280.0434,235.3411,402.5515,293.053,118.7484,20.1622,35.017,198.2865,498.6141,11.7183,57.9338,369.9138,488.4157,552.6498,505.0483,97582.1548,92084.2354,73291.5138,90503.0216,88630.5609,84037.2475,67995.5864,74676.482,94038.8592,97204.3041,68459.8616,85869.84,76765.9509,89007.9268,98918.1725,82454.4609,1361520.178,0.8300267876359634,6375776.849184049
264.736,117.1348,221.3333,488.3441,396.8974,443.8107,467.184,382.8553,20.104,132.624,499.197,532.0624,511.1838,339.8768,552.2273,505.6666,70.0423,324.2731,195.4822,214.7909,43.4809,63.6297,369.1119,155.6126,506.0956,50.8421,554.5158,414.0095,332.6125,22.49,127.971,167.6313,70729.7526,94537.3094,82236.3785,89262.309,61348.0307,71499.7071,82726.9472,69079.5407,98272.9361,69858.1205,97235.6318,98576.3455,87421.6264,55590.78,102938.2509,93701.6808,1325015.347,2.260096894688027,6863501.015039787
421.7152,116.8782,130.9048,32.4592,226.2381,466.0897,0.0,482.5674,528.8124,531.2049,10.1576,16.6054,7.4344,499.4646,69.5233,32.9179,116.0182,514.1159,31.6742,148.9472,528.8704,37.939,316.0966,504.692,193.4694,293.038,97.4846,199.6386,454.0639,555.5894,111.9855,44.4461,80929.5153,92876.9233,86240.2015,82751.8479,97709.4413,89252.4101,79772.6336,82275.8176,92698.3362,99430.6774,61692.6722,86108.8673,85714.1392,97215.6738,90986.7032,68928.456,1374584.316,3.608159574598517,6452207.724367721
565.6854,58.1792,56.7924,462.0345,565.6854,362.246,309.5522,3.8556,257.7753,152.4111,421.189,518.5456,382.1196,43.3466,493.0423,477.1624,128.3826,0.0,452.4961,41.7348,182.2303,469.2161,369.8052,210.0051,517.7615,41.9722,502.0417,38.3417,337.679,294.1581,340.7802,390.1835,86657.8345,69080.4725,94782.8486,73909.7086,98739.0841,84064.7298,82489.3268,69021.3641,100364.321,76119.0047,97376.0375,82497.2444,79466.1405,81553.005,92465.5697,100180.4059,1368767.098,9.723155187366702,1869101.720002444
60.0537,451.6439,0.0,58.0458,6.4781,332.1378,176.1021,524.9253,275.4529,256.4511,132.994,101.5867,5.0879,553.5309,190.3033,565.6854,27.5336,353.3856,94.4418,510.3768,18.9394,85.5453,265.4549,413.7562,137.0011,503.9473,133.6917,355.6143,481.7479,493.2372,83.0796,193.7699,65276.4534,79289.9869,73786.357,97819.6698,55969.8362,84880.7027,88462.1065,85241.733,84237.6753,97817.7678,79644.8517,89590.2979,83106.7779,97126.2327,75847.4736,99114.4643,1337212.387,0.13296692342580754,0.0
386.4932,94.445,495.0507,565.6854,400.209,470.8739,153.4216,137.7487,89.7505,134.2881,338.8793,432.1901,544.7883,97.8923,145.0697,125.8936,178.7996,494.4966,420.0429,0.0,518.1958,262.7593,536.0613,153.2672,421.4433,67.1842,474.0999,218.4753,115.2204,215.2481,428.9521,8.2527,74081.1326,85963.82,97575.1945,99254.4783,97482.9572,94187.8165,98867.3336,86105.7157,67927.4667,73782.3981,85619.4189,80341.0716,98171.8264,84848.525,89313.5774,66675.0276,1380197.76,4.092256825747718,18070514.05478889
565.6854,503.5859,47.7589,0.0,175.5468,320.6622,179.2626,532.0924,463.3323,287.287,0.0,439.1183,104.6642,321.7636,52.6097,331.2833,66.6081,182.9133,100.1911,429.1672,0.7594,28.3056,95.604,520.8375,79.5176,487.7905,20.816,178.28,533.6892,565.6854,27.881,429.7881,98681.5372,97430.2251,83744.1557,86341.9973,75704.0293,75912.6295,85591.1414,97171.3763,86871.4594,85993.9288,61984.1734,85952.4288,96737.1666,97915.1512,73004.2462,94691.1448,1383726.791,1.123314610033135,13605134.737024667
111.3329,0.0,223.4833,519.7253,535.3046,468.3146,224.8387,35.9359,41.1517,75.7133,551.2482,489.636,533.8073,508.4944,458.5266,346.4318,68.7908,473.8454,322.6147,177.5945,517.4005,332.4171,481.3922,0.8176,506.709,104.9526,565.6854,108.272,84.8176,34.7355,526.9055,115.0535,77092.9666,84121.7144,84271.4651,99862.8946,81729.4483,88553.0737,96031.6624,62990.5941,99624.1015,79391.7529,97226.2334,83671.6588,97340.6292,78347.547,83753.688,81885.4105,1375894.841,111332900.0,0.0
394.1273,555.2118,262.6794,0.0,156.5166,340.1924,78.5628,423.1484,531.8232,438.8787,141.8972,48.0151,136.5454,24.0017,147.5375,300.2744,25.4801,67.2668,190.3526,162.5251,10.1455,56.296,79.4375,520.5963,4.266,143.8702,87.6735,518.5853,455.6402,461.5143,157.65,20.1129,86229.0305,97005.172,95500.9008,89310.8596,79921.2218,89030.9982,72654.9933,97176.3892,84392.8484,98199.1424,78170.8258,98815.5589,96590.067,81988.8457,87298.4028,71546.9978,1403832.254,0.7098683768791145,57480590.559814334
507.332,67.0104,88.7492,540.6308,337.7725,306.6789,301.0545,459.1199,24.3689,142.8405,548.5093,377.8267,205.8306,565.6854,49.5111,520.8281,120.8176,543.2292,124.2586,64.5447,546.6829,226.7159,451.3226,251.6656,327.6432,154.5515,335.7949,74.4236,450.2051,171.3054,54.6571,223.0732,78096.5254,98223.9347,70431.1479,90190.9687,97299.2603,93508.6055,86918.7132,87737.3417,82273.9623,80924.8492,97426.4219,70688.0708,85077.599,101241.2659,65110.59,92095.7047,1377244.961,7.570944098663131,3017163.975219798
21.3692,72.6362,191.3822,93.1919,488.1879,561.6649,195.0516,487.86,385.3792,529.8693,88.1789,337.1833,163.4115,101.3954,288.9998,100.6673,92.4132,172.7603,177.3131,455.3112,133.3605,165.1575,110.548,520.5748,344.0939,75.4468,87.1309,539.1371,401.851,383.06,389.2264,308.2771,56935.5508,69602.4385,81253.0203,95844.6145,86717.5744,98256.1445,78619.9165,97115.7809,90735.1603,87729.1887,65933.4252,98468.2348,89661.8105,73526.0799,86080.9746,67840.9706,1324320.885,0.29419490152024885,297059.1418774223
344.6838,424.0372,197.5565,448.0106,88.6006,142.2472,37.11,112.8077,154.5769,75.444,495.5291,390.7624,533.0474,550.9572,15.0171,552.0828,143.5953,509.2376,25.0315,285.272,348.8978,180.6735,407.5185,106.1005,559.2854,541.0389,354.7255,97.3428,540.7168,468.4038,161.4619,22.4859,79051.2351,90313.3001,72134.0021,77518.8345,90260.995,83797.2695,83427.2437,70890.7531,99023.0602,87350.5257,85597.4683,88882.2005,97162.0055,94732.1152,76667.4678,97580.9566,1374389.433,0.8128621714961278,28874611.773447808
500.4329,331.0883,22.0732,89.8463,565.6854,453.7985,449.3188,292.1331,407.7438,379.9525,41.5397,536.3387,284.7292,11.1571,555.7493,0.0,156.2544,89.961,309.3698,20.7585,65.2195,122.21,238.8082,509.9051,92.4128,2.126,0.0,529.9625,185.0307,102.8899,232.3903,491.0605,88038.2692,73042.6498,92515.1139,79737.8519,98302.8769,74101.8202,94009.0647,97497.7777,65917.3214,65562.109,69973.1362,97136.7546,87823.4285,88199.3648,97877.8393,97357.1347,1367092.513,1.5114786553572608,3657252.8421502956
91.5454,199.2322,148.3262,438.1493,242.0658,426.6872,88.9972,548.1384,8.3656,174.7333,545.4214,57.309,17.6552,553.5955,16.2971,515.4623,66.9995,508.3855,0.0,451.274,353.4862,39.944,464.1825,65.3952,515.5681,383.5323,471.7248,120.2234,460.3752,407.6167,215.5613,115.8831,83078.263,98296.5627,86146.0695,91710.5929,91181.4797,79150.9451,88697.432,99352.3179,101285.2112,92413.5052,97408.447,79254.1399,80006.908,90152.9587,73649.3097,99228.6115,1431012.754,0.4594909835885415,2705290.6271665813
549.8208,267.6943,147.9414,0.0,518.5536,367.7689,505.3096,131.9638,338.2416,434.8449,173.0223,384.5908,510.796,125.1387,486.7333,1.1059,239.6323,5.1305,487.4397,36.91,108.3969,503.5262,157.1978,392.2328,176.5022,23.6549,15.3863,438.4933,331.7385,126.7119,18.3077,125.6127,99475.4921,72149.5103,97836.2316,69203.7733,85558.5406,97540.194,85654.7826,84000.3616,86729.0618,68293.3274,76391.5053,93980.194,97393.0083,85177.3156,81516.1433,80738.3627,1361637.805,2.053912981883017,21774591.362654086
210.4096,0.0,0.0,339.4113,179.1424,565.6854,165.8984,471.3751,0.0,95.4337,512.4335,158.3166,171.3847,464.55,147.322,340.5171,0.0,344.5418,148.0285,376.3213,447.8082,164.115,496.609,52.8215,515.9135,363.0662,354.7975,99.0821,565.6854,436.6484,357.7189,0.0,86782.6972,70992.0106,71709.2834,90440.0163,91802.0288,98562.5515,87721.6778,88033.4075,94621.979,69743.9288,99664.9342,84999.9166,97690.3055,97018.5442,81813.9009,81204.7482,1392801.931,210409600.00000003,0.0
323.5466,113.1371,113.1371,339.4113,292.2795,452.5483,127.3233,565.6854,0.4861,208.5708,491.315,271.4537,58.2476,351.4129,34.185,453.6542,92.6803,457.6789,34.8914,263.7479,334.6711,50.9779,383.472,142.7148,453.3516,263.4282,467.9346,212.2191,452.5483,323.5113,244.5819,109.5469,90171.1828,98959.9944,69104.6656,80376.851,87296.125,78600.0894,94607.2119,97661.6494,86904.9888,78079.6146,97110.5366,71979.1867,86854.1057,90034.303,79512.4872,90724.8331,1377977.825,2.859774531433327,4141397.5788969086
121.0085,356.2861,77.3737,26.5805,458.6079,555.0979,375.3415,166.1666,456.9067,557.7027,249.1867,407.1708,528.0024,214.2972,518.1296,543.1239,163.2208,505.9382,27.5008,553.1753,0.0,514.7563,273.8732,558.0344,521.5056,415.2835,44.1084,7.5425,458.8228,356.7718,127.8859,213.5511,73184.1754,91007.6224,69139.4883,96982.8367,84531.7438,97188.3659,77133.0727,98534.6846,95830.5265,94214.3204,75329.6523,72979.3992,85584.5524,82492.2145,86216.7531,97918.0236,1378267.432,0.33963856479486976,3335862.352661402
177.577,299.7175,30.7347,83.1491,402.0394,498.5293,318.773,222.7351,400.3382,501.1342,305.7553,350.6023,471.4339,270.8658,461.5611,535.7702,106.6523,449.3697,59.5549,496.6068,56.5685,458.1877,330.4417,501.4659,520.8057,358.715,100.677,64.111,502.8098,300.2032,184.4545,156.9826,70787.0669,83483.4378,66300.1422,96901.7359,77698.2043,96582.6335,75796.6174,98215.2341,96491.2182,94263.6758,79130.1307,72107.233,98787.1072,65130.2845,93983.3393,98781.4652,1364439.526,0.592481251203279,1635790.924900313
417.5468,20.2965,403.5533,500.5487,275.9247,84.3613,69.1379,444.1587,199.398,18.8498,479.8379,161.3482,128.3034,452.0857,13.0153,275.3182,0.0,444.5019,79.6246,77.603,555.3612,148.982,540.6629,143.3261,19.5892,118.9097,507.4377,485.864,110.4717,43.4426,360.8269,35.395,69274.8328,79411.4802,82795.2425,99256.1775,98013.3804,94334.8867,98223.954,98313.7596,79440.3124,76678.7217,97163.0403,87779.1339,94388.6674,81466.8296,72762.4544,81012.7627,1390315.636,20.572353825913144,3420008.739240477
319.8882,359.7077,64.1421,165.9496,565.6854,423.7726,408.5492,565.6854,0.0,358.2611,310.9518,423.335,0.0,232.2289,352.4266,565.6854,226.2742,565.6854,0.0,417.0143,215.9499,0.0,201.2516,0.0,359.0005,458.3209,168.0264,146.4527,449.883,382.8539,21.4156,372.0206,92338.8615,97530.8783,72201.226,89864.2339,97041.0596,89876.3001,89175.2895,98039.1145,82393.6395,93382.6554,71070.3524,79806.2846,97948.0556,83763.5282,77350.5494,97330.7872,1409112.816,0.889300393376899,7380590.829402265
458.6065,46.2789,254.6219,543.3849,52.4023,520.8418,105.8219,137.8071,548.611,97.5016,368.2655,1.07,415.5032,504.8261,175.8986,26.0913,183.6273,130.6808,406.4315,75.7237,413.1923,565.6854,418.3896,531.4503,485.0071,21.1898,399.4406,538.1598,565.6503,40.0373,564.9799,0.0,95295.764,77425.5002,83925.2469,97856.1564,71901.3836,97193.0957,80106.7062,82418.4446,98102.0133,83783.3506,79006.7931,97261.5576,95073.6883,84480.2714,98659.8874,67678.5022,1390168.362,9.90962382620106,5404045.389550937
170.7625,487.4402,0.0,17.2014,399.3947,141.1532,565.6854,289.5624,144.2325,320.9225,255.3922,457.0722,209.0777,121.9818,61.6908,205.4201,97.2794,457.7539,52.952,357.0614,131.7021,14.5881,240.187,190.0809,421.5749,415.3725,391.1614,323.9872,13.1625,315.6426,74.3781,414.9585,74046.5085,97161.1549,60651.5554,85530.1882,84551.3057,61468.8732,97671.2392,83894.7862,92925.3667,93968.1504,84593.1238,91483.3585,74323.928,68756.5063,69546.4765,96584.2367,1317156.758,0.35032502376635116,0.0
453.6053,204.5974,282.8427,300.0441,451.3753,423.9959,282.8427,565.6854,0.0,86.339,512.0418,174.2295,0.0,333.695,138.4957,488.2628,0.0,565.6854,0.0,225.2051,410.0517,208.2195,523.0297,0.0,565.6854,132.5298,565.6854,41.1445,296.0052,332.9069,357.2209,132.1158,89068.4765,100397.4564,80644.723,81769.7588,90462.0769,95700.3392,96455.6636,98960.4421,97306.285,77134.07,97189.5842,76480.8529,79039.3841,84225.1199,83406.3476,100882.6955,1429123.276,2.217062864840595,26249631.13981478
255.9914,118.4563,40.4939,104.4594,376.3902,539.6674,220.8172,161.8091,539.6102,235.4039,199.4514,517.0257,476.9504,486.0778,349.829,482.0581,563.3901,77.7559,565.2625,565.6854,150.7511,83.1892,37.0214,526.9947,32.1264,113.1884,181.2977,518.7027,443.1415,5.7285,54.5305,65.7423,98180.7502,73793.444,90182.6606,100151.9939,94508.4247,98376.1537,70975.6587,89389.0641,86648.743,86366.8073,89942.92,97401.2846,85075.3571,68227.2005,82579.9977,85229.7508,1397030.211,2.161061909235204,1227928.6849268472
266.6373,515.357,500.1133,565.6854,8.6283,22.5014,77.9678,552.1982,39.9249,524.2478,449.2607,30.8039,266.5391,65.5947,20.0187,497.8026,14.7605,482.5057,93.4569,83.9527,487.0214,158.2026,546.6609,171.6546,303.9449,433.2885,337.5859,8.2143,272.4719,446.5496,382.3569,37.2863,81478.7787,98096.7485,81940.8735,95434.5876,87648.216,85988.7225,98146.4018,98128.941,90220.3192,88143.4405,80861.3822,81937.2923,85556.594,91571.6153,78463.8612,70734.9581,1394352.732,0.5173836767185006,68722268.44615851
431.072,92.8143,81.3154,28.5048,435.7672,463.3424,565.6854,42.9779,14.718,165.0323,119.6747,391.6606,9.7459,204.7419,507.0733,359.0537,441.262,121.6849,234.0554,465.659,28.7201,239.0812,79.1057,27.5887,417.3443,36.5632,458.4339,481.8762,298.1054,293.3387,50.6628,430.8967,98997.0517,77680.6103,81245.808,95537.5317,79640.77,98445.2891,97302.3951,68528.5,75068.4087,88945.2176,98369.133,99292.0217,80712.5069,80526.6491,84553.7117,74169.3084,1379014.913,4.6444566769942055,3253400.362623796
